9516 27297
8574 4046 213
59 7566 661
2183 9315 352
5928 6271 -827
7183 9411 -715
8559 8258 -702
7791 9372 463
6464 566 236
3992 2406 278
544 1730 -504
2146 7870 -417
5048 7331 827
3169 283 -728
8775 1439 -475
4098 581 -721
4275 4266 -566
3599 8397 696
6508 3051 389
65 8280 -333
5576 425 512
3038 9168 430
6982 1826 913
4156 2300 -947
1298 8369 -703
9101 2113 -408
8476 9270 593
6168 6411 445
8951 6369 -914
1628 5815 998
7476 8813 -414
8711 917 230
5183 1552 -645
611 8455 -550
6815 5755 779
979 8695 -376
280 8769 -798
516 8894 25
8605 5267 -434
3091 6037 816
8331 1489 526
7018 7342 -931
3549 3654 11
2480 6483 -154
929 2695 -824
8957 280 -965
3664 8405 905
5520 9073 -165
8563 188 -233
8119 4386 -240
3703 3263 -779
3265 5359 593
5387 1282 762
1064 5474 -766
6577 2236 204
548 4065 116
4991 6972 306
1784 8529 -766
6932 6224 964
426 412 -683
8258 7133 801
8859 2633 702
1593 8022 764
109 2568 662
7440 5453 99
4311 1807 -988
5100 2251 -509
6280 2324 655
3527 4583 602
6735 5344 59
8225 8379 -187
8571 707 518
8874 2348 -5
4383 439 -488
1077 4926 70
2800 9039 -514
1011 6302 673
7119 3006 -671
4645 5587 428
4739 2894 -261
2198 1520 -127
3625 4748 -740
4841 4216 139
3501 311 82
1347 5981 632
2835 9214 -465
5580 7899 430
696 7734 846
5443 865 727
1986 879 331
523 8967 -51
3489 4394 44
434 5483 -292
6093 1397 95
2045 2874 783
390 5356 240
4953 1712 750
855 8753 689
4780 2852 -943
2063 2698 659
5852 1081 964
401 6662 306
9236 121 593
7702 3438 -872
8141 6716 -889
4125 8287 249
413 1825 778
7487 5738 -21
9131 2529 564
6298 3091 -271
3824 3859 -614
1480 8305 -618
6053 7171 -216
8103 7348 -115
1228 5059 -766
2996 7368 -453
5301 977 345
7977 2046 -266
8297 3616 359
7317 8259 -303
5257 6871 116
6921 6270 290
6101 1595 -136
8158 474 -867
970 2225 153
6804 1214 814
6061 1287 299
4656 1066 935
5486 2777 -779
8424 647 396
4716 1453 -420
8660 8560 -23
6019 5965 140
3134 2466 -964
1013 5931 961
3290 1951 281
5903 4141 -600
8258 8733 729
6682 5684 261
658 925 -685
4010 5371 826
6205 841 963
2808 2337 -76
6719 8572 35
2845 7260 392
5715 28 337
333 4358 -284
1200 4557 -962
397 8792 941
1923 6209 561
4775 5523 -613
6597 7719 -766
2607 8176 424
8353 935 -653
3709 5221 -611
1378 6519 543
7341 6256 -48
5568 8216 -624
939 2809 712
7211 495 9
4379 4528 -590
247 3753 -965
9460 335 -361
8675 2119 -447
1382 4224 -692
4083 8178 228
3306 3426 -397
6587 1469 -10
8889 9025 802
4943 736 -917
2897 1712 236
2525 4269 -794
5034 8486 609
3807 2708 701
1736 3536 532
5199 8819 -635
6899 9330 714
1027 3570 -263
785 2357 35
8578 7991 875
8561 1910 390
7282 8383 888
1220 1870 804
7585 2524 756
3958 1915 -311
2022 7725 -346
4751 7675 -638
6037 9381 236
1454 4465 873
16 7469 -646
3914 2216 -114
5 5578 -486
1910 2983 273
2593 1263 194
2472 2773 974
1451 7246 686
2755 8419 -956
4594 359 916
6220 210 -457
5207 2317 791
971 9262 475
780 4673 -370
6156 2141 73
8639 7017 867
3836 3857 122
1369 3960 -953
8723 8742 749
810 3296 76
227 8649 -901
7969 718 254
7197 7993 -541
460 1128 -152
7500 5116 -592
5296 7356 77
7961 2219 -734
8563 2093 287
4510 3542 673
4000 30 818
4058 4271 125
1565 1263 -947
9502 378 302
1823 8221 176
8146 2628 -891
653 2463 331
9182 353 -551
7777 3942 523
4386 2767 661
4524 424 100
5137 8068 -318
495 1854 347
6203 447 -66
7936 7875 840
9215 6557 -615
2348 8207 263
540 7438 475
2722 71 512
5080 470 -525
4853 4783 -732
227 7341 -607
7979 6229 596
2596 7558 -540
2622 8087 -394
6832 6479 60
7868 3483 -350
7002 5303 740
6948 1279 -634
3665 3897 -254
3556 9131 968
6929 6790 181
7733 1115 300
813 4500 -700
9030 5696 694
4167 697 -653
3442 958 -881
5980 6644 -48
4603 4242 -807
1688 4030 860
7764 5511 -614
5904 5228 238
2463 2747 -726
6599 2247 904
5888 3531 29
996 9141 -589
7949 4992 515
4720 6616 -163
6948 2292 -269
7730 3374 -628
4478 4654 589
3935 1310 792
3551 3868 -198
2204 4170 -327
9323 4453 -696
793 4362 -939
6534 3570 -771
4861 4474 923
8835 6684 412
531 4895 -358
3994 6381 -762
1035 5162 -116
4482 8579 872
4845 6271 -403
8862 4963 -673
2170 4672 575
6712 7496 771
4114 9167 -592
1263 2883 -739
944 6452 -916
5515 9170 -247
720 5369 -817
5592 6988 334
5157 2618 357
3879 6339 576
3025 2630 -482
4069 2073 -745
8615 2349 -248
9490 9101 -33
6927 6931 -882
6597 9491 -630
2786 1496 -421
8139 8845 559
9002 5634 640
1643 1507 415
2843 3795 4
9136 2725 695
6095 1676 -238
3757 6971 948
125 1345 -221
4837 732 35
517 9378 841
3468 6475 -698
6760 6289 -326
5887 3859 -155
6961 8488 617
7365 5837 339
7872 1749 -877
8923 3824 660
5928 3712 -267
3559 1033 578
2466 7291 349
1191 9280 651
5467 3107 742
4699 3290 326
8070 8038 -368
8797 6969 -596
258 3688 757
2000 9482 345
4384 1970 -67
1376 6813 699
2212 569 183
7325 8311 -51
7289 3550 -509
3373 5518 253
873 841 -976
5005 926 810
8678 4798 965
944 104 667
4624 8608 -165
2205 2638 -198
6190 8840 -106
350 3645 156
1810 4920 -975
1455 8161 -995
2527 5641 -168
1136 1179 883
771 6216 -651
2919 10 -667
1086 2705 -124
3574 2294 -94
7706 3703 956
1960 6723 995
4454 5518 443
5670 6582 336
8624 8098 366
6809 5349 203
2307 5765 896
6616 2302 -973
8782 8216 -801
1089 5021 -735
95 1915 -881
1853 9027 -581
4256 8514 942
3891 4353 -502
6392 6610 -494
7798 4996 727
8252 270 606
569 6920 444
2667 4282 -721
6957 7039 -453
7771 859 -460
1851 8840 504
2150 145 499
338 1967 183
3717 5222 -335
4187 9302 -380
7013 5655 -832
1876 3057 -903
3138 1476 -971
9107 224 458
7316 2515 994
6038 9499 599
4700 2128 303
2465 4837 92
4726 5828 415
5669 7370 -619
6194 3113 -586
5223 9155 586
8945 8753 364
3338 6759 -591
9023 80 509
6807 6037 251
4293 3938 -681
8813 5659 -584
5300 5012 -333
6650 1665 -461
6804 86 -838
5865 5853 -605
3802 3849 620
4030 4878 65
4014 1028 378
4823 8555 328
6497 5606 226
2382 2573 -341
2851 8267 -443
2166 6128 -424
8277 7009 898
7754 2145 167
5231 2529 294
703 7531 521
6751 3336 347
4308 8796 -287
2185 7581 -579
654 7231 -656
6104 8301 -991
1168 3061 151
7678 7175 134
3834 1509 -725
5455 8703 -420
1541 7220 -482
4859 5790 -218
5689 6611 -468
668 608 -666
2992 1147 473
9133 4467 793
2121 7134 -980
6363 5906 -862
2159 76 -4
2433 4173 -363
7745 7407 -960
2986 174 -255
5763 2881 -291
8743 1139 850
4003 5588 874
1719 4467 -137
9192 1714 757
201 9052 -560
929 6241 133
6782 515 -350
166 7904 -114
3768 597 574
5462 5936 -417
6686 8666 704
5876 6817 -783
7465 6455 220
4672 1428 373
851 302 -629
2252 5800 448
1643 2371 -813
9442 528 795
1771 3694 66
5766 564 751
6924 6710 -435
8271 3447 771
6678 7108 13
4258 4442 -843
62 8865 454
7682 5952 -81
235 2857 767
672 3786 -627
1591 1465 215
5528 4490 -933
7243 9399 -610
4635 8619 874
110 9357 -165
6049 979 -204
8107 4593 -456
3569 4759 893
7328 5699 49
1391 620 -823
4215 2007 36
2693 3508 -45
4096 6432 664
4274 1574 133
2255 3842 785
5891 3775 -56
5649 6682 -735
1508 1110 -441
7288 2409 -212
2604 8938 688
6885 5309 -157
2567 7999 -862
5126 997 89
1126 6157 -134
713 7068 -339
9036 4382 -343
6693 6286 -146
1645 1118 142
8468 6086 427
9072 2802 678
2560 220 -918
7187 4044 -704
6338 882 901
1526 4669 -787
9196 6932 551
7110 6611 -473
689 2326 458
6739 9396 749
4696 4473 -844
6167 9235 359
7640 1822 -982
145 3809 -795
6211 4643 187
1153 1550 -455
2532 9432 -386
3711 6210 702
7455 5294 -553
3199 4320 414
801 7455 -843
6837 118 -979
6188 8585 484
6720 6667 568
3284 3842 -824
8674 519 450
6560 8050 324
569 8641 309
2627 6230 -595
4386 679 448
9427 7039 -766
2245 8972 812
3076 2060 741
8951 9173 -551
5366 8016 883
2476 3575 -237
3300 3485 786
8283 7067 -907
220 6902 357
6851 8111 -841
2811 5780 243
7024 578 -439
8640 3907 255
8138 2956 651
1562 4789 -212
1116 4379 -885
2662 1908 -538
5748 5736 619
3028 4110 -75
3282 4739 744
8533 4295 -639
6418 1872 -626
8332 4341 -806
7051 6150 -503
4057 2833 84
302 5181 660
246 6970 -288
3591 2118 -96
5896 6012 -756
8018 1739 401
5833 9328 638
8745 1016 -960
4148 8221 57
4318 3152 46
7948 7320 -59
7874 7094 700
9467 5497 37
8120 1474 -641
1053 1538 -32
8957 9275 -892
99 9330 -607
1516 7740 -452
1683 6718 -604
4198 85 412
2426 4844 521
6223 4507 -831
6385 6207 -788
7328 5410 733
832 292 -672
5779 1133 -593
4032 5644 -818
269 2506 934
8361 7241 -16
933 7197 999
1188 75 895
7103 4667 -775
4846 6954 -980
5958 723 -950
604 8231 -230
4773 2004 -515
6724 7050 270
2273 2689 -303
7619 25 204
6947 3654 390
5779 2059 720
9455 6623 -89
6919 7981 -646
8439 8051 482
2832 8062 424
6779 8248 -138
9137 6240 98
2620 5368 -310
2469 8093 413
8934 1968 677
33 5098 707
8293 375 421
2461 695 223
4108 1908 390
8108 1413 947
22 7148 -964
8179 8127 -294
1779 7307 -868
4101 3730 -345
5649 778 -81
4018 3637 -452
3284 1715 699
5851 4753 695
8434 3898 -257
2485 2014 -969
4762 3627 -7
6221 8064 964
5773 5642 738
541 2733 883
7558 4180 890
8582 9186 -935
1041 560 -772
7112 2662 890
6938 5233 899
1854 3844 569
6390 6763 553
7836 4574 596
2335 8361 -943
4551 6054 571
9063 6382 116
4380 7792 -59
4014 292 525
1636 8621 -861
4059 5463 649
6625 4990 -115
5647 4597 378
152 6242 -201
2258 6745 285
3554 4503 -342
3217 7521 -388
569 5083 -501
4372 8360 -918
2908 177 923
2527 7796 510
5638 3102 501
6815 5679 84
5953 3152 314
1921 5189 314
2243 711 -410
4632 5501 -710
3027 5617 772
2284 438 -138
4404 1680 -489
745 5433 252
4166 8150 825
6721 981 -872
7091 3775 180
3715 7498 -549
3635 6036 59
4699 5544 -533
9044 1927 453
9306 7789 564
1946 7790 -238
8289 8817 139
9301 1271 -881
2479 2670 29
4438 1842 516
9364 6317 270
488 8544 -5
1564 3404 -771
4271 2165 -24
376 2262 619
8219 2594 73
5742 3135 461
1169 76 -700
5023 5067 -863
4824 3282 -28
62 1017 171
4575 8673 -228
122 7700 640
2633 2600 859
7707 2814 -487
4656 1543 -267
2240 6745 718
2941 5973 -425
8192 7397 -76
2957 7934 957
5571 3077 81
7585 4638 554
663 994 864
9222 5669 859
8184 311 541
2934 2633 805
8200 5294 -856
5363 2055 934
1054 1555 -691
9388 2675 277
3672 2193 802
8415 522 447
2331 5824 389
4653 2941 -285
8258 3677 149
8570 5993 -289
16 2386 800
9174 2263 672
6269 248 -676
8071 4591 -372
6081 6916 258
9019 928 -583
4798 8048 -11
1609 5238 -997
8549 83 833
9365 9172 -460
8240 4152 -387
4783 4337 -407
8197 5758 855
9048 8189 -217
5577 8564 468
2197 1706 98
7614 1563 673
2655 3985 418
1542 8126 -903
1737 7868 -332
8635 8235 446
1218 806 912
4987 1486 -735
1231 179 246
5736 1428 313
7799 7398 -773
4203 6425 480
7970 6737 -411
2347 197 -610
5916 9425 705
282 286 355
8115 4845 507
530 2663 -944
1663 7540 -846
6378 8974 224
2420 8124 -434
3936 4210 -151
5148 1917 -689
7687 2889 -672
8305 898 569
6362 1556 905
3584 9405 -257
9220 6173 -303
4969 8490 -524
4525 5583 432
5580 8108 -492
7426 3134 -866
5575 3213 359
4412 3307 -391
2724 6396 330
107 9024 -381
88 9161 -275
793 9256 858
7514 5195 -661
4205 8171 -954
137 424 -608
6928 4159 151
901 8728 -516
8123 1802 -793
4105 6043 564
7685 8246 669
3110 7140 -994
6466 936 499
7065 8600 887
3991 4189 404
1897 6635 791
6450 8344 -49
5419 633 592
6239 2106 -70
8026 8145 -939
1536 3377 -894
6828 867 -433
8730 7202 461
4315 1116 694
2012 856 739
1278 6489 -759
3728 408 -134
3452 2247 57
7973 1787 362
1069 2928 -626
638 8651 -262
1118 9224 -850
7631 4231 861
9311 6123 -234
3613 9491 301
7135 4849 903
1947 4051 -4
8114 1139 760
6600 1764 564
7817 8850 -738
6588 7363 977
6908 4350 -19
1014 5733 -643
2287 5453 -61
704 530 464
8640 932 325
7462 4314 -454
5891 3941 -857
7737 1281 454
7822 7295 720
9008 859 682
2113 1782 465
207 6431 235
6199 3919 61
2100 5523 540
2572 1376 -108
2526 2412 -97
5030 3705 284
6560 5190 769
3471 3956 318
13 1205 -862
4432 3001 813
34 6812 -28
4983 7284 -718
7924 6130 -717
5805 5726 689
4631 9401 -329
1519 6741 -411
8151 2186 -215
6048 8771 364
7066 5729 987
9116 8919 -297
1780 5074 -718
4805 3191 -63
2828 3303 953
3494 5037 -179
7423 5234 589
7837 1962 844
8376 5638 922
3632 5995 4
5495 4935 484
1155 8354 -394
8 4462 134
7975 7675 836
1209 7299 -656
2662 6329 -279
5149 6819 361
6824 9447 239
6523 874 -31
5688 2990 -632
8975 2173 452
1810 9074 769
4444 3260 -306
5582 1947 33
6783 120 -743
7159 4085 191
1660 5018 152
350 1021 332
102 146 -973
319 4309 -828
6771 7894 -545
5770 1454 -662
4636 4702 -765
535 1947 -918
6777 5117 754
1317 3069 -931
4981 1255 989
8570 2703 -904
3616 5245 759
7949 1052 -620
7792 2182 -718
3669 4824 -708
4833 7412 -92
8352 8296 -392
904 4178 -428
9243 9435 -651
4996 9425 -9
7831 9477 883
6310 3102 -631
427 3628 -653
106 8390 -793
976 3591 -205
1956 485 857
9013 6871 429
4390 1947 -331
3032 8650 868
2669 2468 -440
4098 2771 -798
6612 6510 -525
7127 2640 -89
8426 699 -848
9128 5668 -704
6469 2399 -275
6956 6647 -485
6748 3046 -671
3876 1013 -773
8947 918 447
8924 5797 319
1792 5552 -871
6958 2326 431
8149 8449 -924
9163 5813 -860
2595 1807 510
4433 1446 925
5775 465 -506
1920 329 960
1633 3448 -923
5686 4931 423
8797 4655 -213
3522 9129 700
3860 3595 -936
7600 5663 -79
6273 4044 -888
8878 6200 970
7189 6102 90
8356 6862 -191
4086 8425 -531
8633 73 299
330 106 224
621 1512 -256
5146 1506 -153
9236 1082 -282
4391 6015 308
7465 8976 543
6470 2191 685
8436 8462 -103
1459 6494 495
1030 646 -386
4036 3829 321
7897 6676 890
244 5402 -83
1979 1005 490
5307 2191 -379
2468 2499 695
6855 6672 -413
287 7266 -985
766 1648 -852
896 5719 -230
3488 4126 -11
1117 8438 -657
8599 1986 683
1589 6237 993
6740 3965 -41
2247 1547 -309
8747 5563 991
387 4947 -518
7679 1254 -924
9247 3746 959
4582 1156 -227
8413 5888 377
2556 6430 -35
2525 3665 97
3526 6072 852
2387 1805 -56
4956 6704 -921
6081 6833 -278
2737 3810 -455
3512 624 -841
8559 8428 7
4312 2397 -73
8234 1340 526
9471 7635 378
2835 8369 -771
6401 322 539
6594 8956 -841
4908 7990 -662
1902 5650 525
5243 6276 -224
3203 3183 -153
2268 810 -531
9111 834 -527
3827 1514 -559
5237 3627 -827
6181 4081 -580
8048 2785 -97
2169 6968 448
5335 5242 839
5465 2240 473
4421 6768 308
4561 2176 -716
999 21 219
3306 3513 -81
1358 5068 -830
299 3818 980
3901 7110 829
7283 2618 448
9463 829 702
9091 6306 621
7207 6136 274
4938 1610 194
9198 567 -607
1938 6667 -583
223 6282 453
2268 8757 490
7040 4893 379
4 840 677
1815 6545 974
3761 2432 182
1976 2254 421
520 768 -844
9241 2890 -133
3568 3777 -770
2843 4410 271
5583 8308 -956
9036 7867 -660
3676 2310 269
2405 7484 -936
5274 7718 255
7078 1814 -964
7813 6778 521
5924 646 653
9198 6399 -609
786 1254 -644
4212 3713 -227
6419 1625 -505
4670 5481 -140
1286 8670 219
8200 5158 -122
2448 5363 -565
4835 3068 67
4912 2654 -584
1614 5221 722
6844 4364 -556
4743 663 248
1663 2050 109
4534 8420 -134
8128 4410 -371
1907 1794 -746
6878 376 407
2281 1726 733
1406 4539 355
632 8380 500
1778 3479 579
3556 6059 794
1669 4869 -675
2334 2793 -853
2818 9067 91
9249 6437 512
6650 1177 -55
2246 6044 -17
3739 723 726
2459 1544 221
6673 7197 -932
7010 1756 -671
3409 5390 243
6150 417 -337
903 5138 195
4877 1364 -566
4326 8040 -691
8338 656 17
1198 7205 -200
6641 2077 947
7277 2483 -801
3902 3581 -368
120 8469 640
2450 1827 -115
8955 493 -146
6539 2086 -283
6066 8477 -418
70 2398 -823
4884 7568 690
5695 1344 -261
8548 210 194
9502 764 -402
4435 5599 -625
9307 8550 189
7677 6743 -785
4713 723 -510
3671 7044 -132
8372 150 -426
4375 4903 298
345 8739 882
2159 6569 -273
3404 6349 -537
1853 3497 -533
4073 8585 -772
5655 8488 567
610 444 -368
8119 5907 549
6429 1769 -921
2614 9227 -665
6669 6241 871
2568 2876 35
4978 97 -397
3676 8901 648
4043 5329 532
1580 952 -446
7686 6379 -723
3122 8871 -692
630 2689 897
5492 2615 -770
1342 3780 -387
4840 4192 -624
5733 9127 825
6229 4595 598
7980 7458 125
6472 8045 -572
8071 4190 -668
6202 5004 -329
3681 6611 -350
229 6659 831
7405 9400 843
7255 5758 640
9155 8399 -495
575 2884 227
3718 1639 -685
4511 2085 255
6103 1668 638
2461 63 564
9342 4927 428
508 6040 285
218 1698 297
6150 1711 492
6754 5851 521
1986 649 385
7673 2745 -57
1904 6278 -945
5520 2247 -343
463 1148 -661
6262 5487 -53
3963 8049 -260
3993 8654 -138
8533 8235 -180
7043 3999 -520
4579 8093 250
2271 5022 -505
8863 4315 342
7124 1322 287
3242 2267 432
5303 1118 -799
3283 8847 286
3032 7612 -547
8762 8399 156
6532 7245 -715
7006 2393 -276
3761 8969 972
2118 6576 121
2822 1442 -923
4806 2985 247
5621 8008 751
38 7365 166
7586 7566 -241
2071 9353 -934
200 2585 204
325 9066 321
8475 4595 -167
8290 6821 470
7002 74 -854
3855 4190 -708
2341 3250 15
3990 8988 47
6838 5775 -332
6896 261 -406
8346 5030 178
6687 1134 -962
609 7434 -923
9472 275 -345
4346 3629 -578
5657 814 903
755 8716 46
3973 3438 390
994 3492 458
7583 6209 -809
1721 5642 582
3785 3053 225
4607 1641 616
6248 336 -556
5609 4644 542
3893 2941 -63
62 6996 -15
5062 13 143
8453 9192 915
8466 3736 -9
8011 6239 271
6709 3472 -399
7916 5540 -894
9058 8837 -473
3218 3075 -743
544 1945 -408
762 4681 673
5625 4673 838
1626 8259 -994
8113 249 -400
2533 369 538
8992 8910 114
6205 5663 859
1736 3703 -499
4311 6378 -508
7507 3023 253
3501 2239 -86
3392 9043 -472
4797 4488 -15
3658 5987 145
1520 1560 332
2360 7667 -980
9105 8146 -46
6793 2403 -240
3525 3081 -908
6204 7359 823
6973 3604 553
2420 5619 720
8274 7135 953
9431 45 458
5726 14 979
6568 6974 -46
3339 4387 494
9225 1084 -170
9385 1688 -614
9423 8661 -294
3460 7053 -487
500 3450 483
1951 4572 474
754 5933 -238
6943 9016 944
3938 8677 -797
7920 689 458
9377 241 -768
4829 5847 489
5650 4698 -782
8587 7836 763
239 9333 -723
5552 4167 -958
1389 6916 -29
4624 4566 -267
4897 878 761
6988 4733 -158
353 425 909
7630 9215 674
3475 9498 69
2300 2475 368
706 5962 980
8190 6084 122
7178 5627 -214
7704 2367 355
8332 3580 680
9347 5945 -125
5597 7079 -921
7971 7846 385
17 1723 807
2561 4072 813
4587 1799 698
4593 7649 -158
6726 7232 619
7199 6639 536
3915 4481 431
7020 5293 765
6994 2722 543
81 2009 456
5774 7417 -123
2624 7912 559
8640 9462 314
519 7746 -753
5480 3740 -237
1766 7955 -266
835 2478 -955
7418 3202 -705
4043 3438 -548
781 2049 12
7244 4084 494
8152 2538 374
9507 4050 -38
7686 2649 676
1278 2653 172
2043 4754 917
7588 1645 -279
5753 5176 728
1780 8188 985
5649 8714 -248
7059 1071 -853
8082 8023 -349
6986 3676 291
4444 1088 711
6064 6449 491
5517 1526 985
2888 8984 -792
2734 6555 478
1714 8164 -147
4297 1360 -552
7581 6891 719
7832 7639 -596
5463 8857 -116
2460 6910 56
7942 7445 -657
9424 9378 -895
3027 7978 -73
9404 6334 40
601 5860 -168
4364 3132 736
9226 1843 -4
1539 3329 436
6451 8358 943
4011 5792 313
4732 908 848
8220 7935 -302
3777 670 -540
7086 7634 -472
8192 5382 -351
6316 1200 904
178 8938 741
8351 2277 701
7548 1511 -541
4667 2306 -860
232 8806 -842
9508 2442 -889
2681 4587 182
1788 1145 -945
3136 1414 712
1359 3024 712
8767 3622 -34
971 2098 84
2651 6408 917
8849 2744 903
2642 6274 637
1789 3434 -940
5788 7643 227
9073 2716 773
2015 217 540
3588 1291 -389
9234 300 510
6567 8971 -525
765 9372 678
5704 343 306
2930 3961 522
4010 3392 -956
2045 324 -286
8289 4796 447
7525 3740 442
6609 7951 332
624 75 -170
4021 5653 170
4198 6348 -569
925 5830 853
3121 7952 -216
9408 8754 775
6619 6098 -735
2843 8107 992
4336 7677 -920
659 7937 741
92 6561 -258
5924 6070 278
3073 364 762
7126 992 -431
6876 3575 533
159 9491 615
1731 1941 11
1448 5728 857
4240 8942 -104
8353 1640 697
5139 3110 244
7122 5048 748
9039 7793 306
6565 5216 957
5055 4866 934
578 7499 -226
844 3650 469
4661 1003 677
5093 3291 750
5431 5302 -312
1994 1703 -162
6651 3858 -954
6969 6564 -362
9484 9325 499
7684 5218 -633
775 7965 95
718 4583 -959
9077 6510 984
8841 6149 -693
58 4871 -980
9095 3684 827
4442 7705 840
5919 670 56
6412 3577 -787
6359 8028 807
3657 7109 -794
3731 8214 -638
6617 4667 -644
7944 5228 -804
7186 9473 -380
540 1117 -191
5736 1037 -697
6394 8241 -755
3657 3197 -824
5246 6337 340
374 6477 530
6523 3575 -316
235 1749 259
2470 4621 302
1727 695 615
7854 4857 935
6849 3819 498
1321 948 -649
6856 2386 -27
1922 9201 -47
6801 4966 -615
7602 3425 -473
6166 4350 -979
300 1451 -203
4373 1891 679
8285 4045 -977
4038 5565 -294
3295 7196 -651
6399 5471 802
3227 8726 189
3228 7720 -565
8345 3768 -507
8320 3892 -44
8388 1432 481
9212 2633 -263
7953 1651 601
7240 3028 -192
7149 6561 -971
7341 2769 553
8502 3535 -394
1281 2626 -634
8166 6133 -483
8366 1832 623
3656 8895 94
234 109 654
6359 7405 -76
3348 1008 -285
5002 9114 372
9043 1839 602
5797 4770 -951
8118 1969 -156
4190 6821 -98
8494 828 526
9285 3078 249
4097 3627 -91
8766 1981 -911
3871 6465 -892
7196 6425 200
2560 9325 430
5329 8832 7
6969 8280 121
9132 7441 -532
7086 2476 336
2034 5058 -465
5608 7271 241
3930 9044 -505
2747 152 532
2851 7226 -387
6864 3480 -143
6785 5266 509
1071 4775 992
3538 731 -2
1045 3015 -773
7033 1551 761
1941 8835 -940
1651 8965 848
2139 4262 -884
3745 1405 -576
4656 8235 -2
7952 1542 -217
6971 3484 194
4078 8557 -150
4788 6246 -248
8250 7412 671
2367 1630 978
5785 7184 436
5549 148 276
4942 2735 -864
3216 7620 -630
8236 2094 351
6952 6764 670
3427 8525 186
9461 4862 510
7911 6933 87
7475 2110 -309
1205 4823 446
460 4772 460
2776 4145 -753
8314 6258 250
5928 227 883
8026 8496 883
2233 9501 -64
8403 4730 -323
8950 267 840
7691 7463 -711
7936 3601 -918
681 7484 12
4101 5169 -855
1113 2641 -366
7564 3866 545
7508 5564 -286
8556 1240 -982
2820 3472 -65
3414 8467 -453
530 5973 727
4255 9195 662
7140 6405 279
2232 3578 565
6730 7667 -20
2642 7459 -861
6969 941 -605
6190 4497 -914
6818 490 612
5883 6788 -945
9204 2785 -395
1920 8315 452
1592 8323 761
7798 7969 280
5353 8366 -238
5750 4113 -560
4788 1604 78
6966 4050 607
4749 2814 -746
288 2700 49
4995 6665 350
6038 9359 -598
5145 4542 844
3404 1220 -242
9302 7695 776
6215 9503 560
4524 3653 -395
