20
972 1932
820 220 688
611 117 221
447 4 276
513 760 49
266 770 681
342 693 534
290 567 682
315 329 414
467 645 539
770 199 629
330 117 530
792 375 529
697 140 116
84 846 740
586 787 941
757 851 819
640 467 749
385 553 338
816 630 341
317 240 753
279 607 609
678 748 566
505 194 749
557 40 342
656 594 328
276 489 963
16 338 559
82 133 807
763 628 567
137 619 494
101 305 994
704 311 197
347 621 148
816 877 551
719 641 293
423 850 837
246 718 961
477 793 921
836 430 715
59 147 892
632 309 72
264 689 394
310 877 548
454 246 263
110 593 749
496 824 237
132 331 683
814 184 184
39 331 490
797 50 39
758 351 222
99 80 198
443 184 929
93 694 501
670 381 647
427 377 287
634 778 732
803 797 965
45 292 693
867 739 658
815 257 302
803 81 603
836 359 701
744 246 672
75 603 906
200 422 555
90 21 391
672 819 5
9 734 350
683 578 435
397 209 860
256 149 170
173 345 300
731 582 846
814 60 865
305 230 982
391 785 516
22 444 917
870 536 906
89 871 58
286 295 289
263 412 12
568 347 895
421 677 284
197 40 604
567 642 290
652 647 288
4 138 46
838 233 84
351 819 536
816 793 820
42 851 647
226 82 307
615 839 838
357 793 502
489 324 511
774 133 411
19 295 260
827 767 306
664 344 257
298 369 350
562 726 666
475 17 590
21 117 317
838 83 889
406 683 380
214 558 1
863 583 975
117 586 608
139 505 489
459 735 471
583 651 19
475 201 642
154 24 745
677 571 105
475 815 454
859 745 971
744 342 162
720 273 841
386 447 399
601 446 536
630 264 307
659 830 809
57 616 22
349 58 914
349 421 617
63 694 571
796 191 369
806 585 963
368 671 719
535 588 74
279 153 796
71 421 828
360 817 190
651 62 911
866 92 13
541 85 351
284 393 445
164 730 951
78 412 710
695 46 492
580 842 696
678 282 599
75 589 498
114 94 167
63 611 264
22 163 867
116 46 503
112 319 732
566 830 347
40 303 65
621 216 148
171 150 953
839 437 589
388 462 443
75 284 733
390 447 809
842 97 566
400 726 232
50 185 565
781 621 731
335 550 186
735 169 276
817 102 744
559 608 751
607 339 347
295 392 495
858 298 1
619 155 288
798 637 769
868 491 632
92 282 616
516 220 841
322 274 915
107 813 452
479 278 177
802 537 66
186 140 88
354 436 390
128 287 781
98 112 317
859 721 911
201 718 279
177 814 193
330 853 650
814 68 520
242 163 88
811 185 973
10 525 757
681 738 900
638 402 91
376 231 519
761 666 384
642 456 614
661 749 43
13 56 950
774 26 107
516 373 200
766 817 638
13 264 855
749 472 972
593 850 118
15 191 102
330 656 819
653 257 655
264 284 66
700 136 436
340 453 883
765 679 38
837 525 818
616 386 51
107 374 825
589 498 985
466 134 633
428 81 703
349 90 603
147 393 321
726 759 133
36 354 587
409 112 263
354 255 508
380 135 59
599 52 551
310 155 742
129 213 336
63 417 249
23 206 227
721 664 229
301 126 419
37 412 309
23 460 850
800 553 682
508 813 372
768 859 236
678 169 584
190 677 798
465 514 715
686 392 835
563 732 158
189 446 782
276 477 880
781 723 987
74 614 636
490 115 677
724 665 951
273 591 835
781 711 411
597 137 694
258 830 755
444 12 184
332 135 4
147 252 583
452 437 402
306 214 340
660 805 513
508 498 837
397 567 312
1 797 688
543 729 371
350 258 169
264 61 945
661 119 219
806 676 278
571 425 710
366 631 167
176 421 432
519 29 87
327 589 921
133 535 86
463 757 97
573 836 436
142 311 161
779 601 142
68 133 894
3 428 343
593 399 809
859 25 126
64 493 265
200 137 653
16 182 954
265 831 439
717 158 646
536 726 794
348 313 169
822 552 155
695 83 858
410 371 503
606 611 422
205 421 238
849 587 809
657 210 868
233 355 697
791 612 806
306 386 259
870 660 43
281 207 224
95 156 561
526 118 692
699 510 968
701 144 573
163 158 159
69 821 76
509 625 234
147 80 693
653 397 329
418 486 132
247 770 532
436 121 45
480 171 522
468 188 652
324 625 265
128 345 628
100 661 837
562 729 940
93 698 693
591 241 711
331 107 890
303 659 111
577 129 767
235 548 199
486 154 872
398 296 332
727 470 886
54 307 55
341 282 670
832 611 48
691 747 449
474 436 39
777 357 600
258 197 879
481 351 576
708 481 524
135 518 846
599 48 606
384 642 601
383 500 534
540 308 357
246 863 455
823 221 829
656 772 679
232 164 960
492 14 94
537 692 890
858 836 539
291 721 937
424 480 870
354 674 331
101 690 193
148 437 370
672 469 812
456 557 525
863 414 437
35 758 527
67 564 531
696 597 538
31 398 198
106 114 194
172 663 50
269 325 82
648 622 524
397 317 73
471 602 801
735 721 686
667 727 570
132 563 951
154 538 388
153 599 971
507 720 881
258 465 880
609 420 171
424 450 367
378 383 724
819 356 789
574 126 550
332 461 401
331 66 964
792 671 125
814 38 249
245 201 841
315 676 727
816 673 586
644 179 314
501 811 984
30 547 470
350 373 678
798 306 234
344 178 43
436 570 665
121 499 10
256 194 110
208 597 477
349 157 476
828 376 936
448 68 846
27 727 630
579 40 692
824 77 58
749 712 786
112 510 992
145 419 445
388 370 184
448 99 378
233 52 430
819 135 595
821 815 348
5 135 449
334 846 439
556 202 845
765 326 252
280 130 682
484 11 839
97 554 21
554 435 524
298 366 783
105 256 605
806 96 788
561 801 994
365 212 579
407 641 892
584 11 935
96 622 156
211 245 743
165 597 978
750 752 793
315 728 443
424 100 69
627 764 775
336 397 102
599 332 953
745 740 515
85 387 536
468 457 538
89 585 542
621 573 879
658 376 278
506 264 419
240 375 425
248 846 920
15 615 624
687 286 264
812 739 809
468 652 457
534 703 744
275 39 591
212 459 143
745 713 169
497 616 22
568 154 508
194 87 544
307 228 450
324 234 457
682 410 553
80 473 414
582 340 360
720 601 50
156 211 329
569 322 430
475 421 211
427 442 100
526 52 872
16 47 166
463 385 15
523 665 841
337 6 625
469 113 66
329 76 977
81 257 38
107 753 273
221 143 539
336 470 799
501 356 194
708 863 781
681 875 6
687 432 860
351 670 174
755 369 787
691 98 945
62 680 760
477 769 450
737 145 324
344 687 442
834 450 402
313 267 210
432 540 476
230 333 315
553 42 60
501 433 578
568 448 661
704 384 895
696 308 721
795 38 550
581 473 987
826 679 521
154 243 436
842 569 786
830 708 980
872 802 617
519 536 445
562 318 967
739 551 499
180 533 818
638 632 430
4 840 344
585 177 699
206 266 687
429 96 838
727 623 790
422 390 114
750 131 42
120 691 308
488 381 935
771 542 183
376 552 307
573 512 418
759 290 440
104 243 158
493 695 941
173 203 24
63 764 984
737 308 893
631 154 588
496 578 942
299 722 303
297 259 828
517 827 228
580 511 488
154 696 996
308 454 784
263 874 350
185 445 546
620 258 505
546 200 914
14 714 653
802 444 386
752 692 373
70 442 541
776 291 533
330 495 500
651 380 935
244 713 925
80 565 386
682 109 105
694 109 393
231 635 568
117 462 388
277 420 440
575 374 360
821 47 550
204 842 589
23 771 432
161 228 234
690 215 32
698 844 81
349 637 693
58 66 52
726 685 26
193 686 55
814 650 589
14 711 262
286 786 550
326 220 921
449 68 957
830 440 998
4 722 7
332 262 812
759 760 203
745 544 132
570 780 914
289 719 914
529 761 642
185 492 884
836 334 38
511 408 838
653 488 592
613 131 639
206 705 451
828 187 4
875 688 552
334 328 806
485 830 980
257 302 887
41 161 411
18 742 214
779 358 862
248 579 558
323 868 5
188 394 503
81 155 192
440 266 848
187 245 209
235 708 794
675 579 435
405 248 25
381 312 227
802 47 392
250 49 150
640 116 774
436 698 484
440 317 236
146 617 232
320 120 794
274 403 640
434 427 791
867 40 297
69 663 27
535 521 675
440 752 631
503 382 719
608 14 532
170 63 414
155 640 474
108 530 986
409 309 891
599 19 215
204 80 458
296 300 995
501 18 671
760 314 521
25 508 512
3 773 667
189 480 267
728 150 777
772 293 439
1 2 381
774 538 292
77 841 21
803 609 521
653 199 643
853 222 994
781 125 657
542 466 156
62 263 369
80 89 983
824 521 596
450 9 816
313 745 497
611 478 901
494 71 701
155 268 908
840 224 51
27 669 487
665 616 302
345 62 583
711 586 721
222 275 529
704 48 40
346 464 167
556 341 678
75 868 150
260 589 901
731 278 650
644 263 373
578 694 27
483 583 81
509 465 24
845 798 89
376 464 832
297 612 267
230 410 267
877 565 610
555 121 614
607 430 836
558 194 82
735 423 13
435 829 547
348 624 665
86 508 837
134 560 69
722 597 225
367 255 770
399 756 450
19 534 68
121 549 235
468 645 229
775 411 918
392 621 448
568 340 824
508 596 53
860 875 758
157 516 233
88 529 750
824 549 544
754 213 326
230 328 386
491 111 435
211 258 544
387 641 565
416 712 15
623 55 192
131 465 923
420 583 137
665 434 629
9 61 482
317 775 119
409 311 952
424 792 708
487 35 748
73 268 491
55 875 204
765 412 242
384 284 580
288 200 794
334 76 958
364 102 502
643 82 676
789 137 703
641 56 193
356 711 536
521 24 94
194 45 882
772 513 417
156 840 121
831 533 173
357 96 543
378 483 516
816 135 994
46 43 899
30 817 53
811 369 61
675 143 373
71 798 235
582 572 101
526 354 241
490 571 206
53 433 581
179 14 490
284 557 41
764 557 147
788 743 343
674 364 950
563 484 711
232 832 329
204 719 166
856 619 545
466 755 533
593 790 502
548 192 808
278 111 694
674 530 59
305 163 952
470 182 125
673 494 377
198 205 692
838 56 756
118 189 420
665 95 103
461 176 552
413 874 720
66 755 135
775 866 123
398 877 858
296 163 16
49 844 259
131 182 709
390 678 211
42 311 159
221 815 521
663 207 979
516 153 652
717 15 595
645 559 413
76 262 280
666 343 860
295 725 509
688 63 387
227 177 657
388 830 117
483 176 88
42 690 204
707 788 113
350 216 887
873 408 868
699 758 415
577 481 276
192 605 238
712 265 494
204 597 987
342 291 418
642 515 725
502 671 452
362 17 505
782 427 76
410 636 784
32 153 927
20 554 72
670 572 839
470 302 832
676 195 417
632 510 169
522 587 368
477 411 218
210 522 676
732 495 131
91 711 384
775 100 26
612 199 885
858 387 570
350 197 224
310 336 861
646 269 662
246 845 419
449 156 604
288 771 274
740 699 823
642 676 471
839 875 804
274 834 723
333 469 918
84 241 246
52 240 900
73 464 574
839 843 109
629 679 431
847 246 976
584 207 666
483 523 651
235 832 720
267 715 538
772 849 327
242 50 593
191 75 44
410 541 818
875 801 917
329 397 957
682 575 155
299 367 666
415 578 299
692 835 370
150 443 138
140 237 322
253 663 325
69 629 833
698 569 553
749 756 914
557 323 660
573 311 973
623 641 335
866 408 586
763 156 596
380 424 294
630 205 954
664 16 590
484 518 300
109 493 434
574 297 418
223 300 279
722 380 93
675 264 350
416 57 325
87 99 498
72 104 286
631 541 915
235 108 967
163 541 766
525 697 905
458 115 553
753 257 194
813 801 618
663 767 250
573 467 773
579 606 216
156 787 474
293 530 287
276 532 856
473 586 519
350 473 204
487 21 512
53 124 542
447 114 500
104 618 439
844 456 206
95 304 285
591 602 8
269 159 662
31 726 382
75 396 876
23 719 17
11 798 856
285 507 898
843 2 204
107 312 845
851 867 948
818 414 7
803 376 668
20 82 226
292 567 819
794 53 960
694 509 575
355 33 440
430 472 234
834 72 490
193 810 980
143 670 952
160 346 882
828 398 155
337 57 474
57 266 244
844 6 778
709 775 791
840 162 478
873 732 55
538 471 79
691 371 760
44 176 782
862 121 264
25 94 98
470 453 304
229 794 218
200 730 615
790 70 942
170 19 408
308 428 710
12 800 532
372 660 9
686 456 724
756 401 873
101 783 603
616 810 602
102 70 691
636 670 670
5 576 784
546 158 334
694 432 401
864 621 653
641 608 298
268 212 710
425 103 472
221 771 651
551 471 675
780 375 183
845 113 822
723 57 741
572 235 454
814 693 353
276 482 118
436 68 853
81 233 272
169 237 293
794 363 707
691 587 701
115 829 857
687 117 918
391 449 760
719 738 304
162 194 6
855 128 390
409 867 523
594 400 52
372 783 976
808 33 143
29 579 847
311 592 839
557 311 41
173 47 645
426 510 40
256 651 997
458 71 243
538 257 829
345 466 655
461 662 852
378 814 844
825 166 579
870 829 846
223 473 518
566 693 656
259 532 675
770 372 936
185 276 605
237 377 766
175 555 772
729 208 814
515 479 16
430 178 610
217 818 160
725 676 317
570 781 14
409 670 398
364 459 138
625 748 373
557 509 668
594 319 62
787 58 911
481 455 474
223 163 996
209 693 822
598 724 709
483 150 388
315 29 626
827 739 755
284 766 295
181 470 244
859 227 338
700 279 563
771 57 147
408 445 695
442 474 665
323 863 545
333 369 163
325 290 556
788 735 974
137 168 356
152 709 817
196 223 38
492 28 434
662 595 369
190 138 32
263 353 839
801 834 866
673 833 392
709 690 294
525 275 95
359 414 219
478 159 299
539 88 467
302 456 568
336 361 267
370 80 84
704 449 88
68 296 302
303 521 1000
679 756 794
825 121 727
270 581 597
435 737 903
829 653 743
639 354 678
337 381 498
530 77 845
522 383 541
375 745 79
541 347 638
331 645 168
828 306 457
605 495 404
483 154 307
287 333 816
16 818 247
725 688 826
422 404 140
368 291 428
375 312 208
59 338 698
774 463 227
415 605 59
700 210 343
344 755 330
598 277 163
650 276 433
768 279 93
489 635 423
536 230 138
818 27 98
198 578 834
840 469 261
426 667 728
154 1 141
505 811 151
566 752 953
220 215 113
501 454 100
205 715 904
852 361 965
325 306 467
455 703 815
174 129 583
40 443 680
279 655 188
401 863 303
810 151 369
59 377 555
509 674 795
707 492 709
807 105 402
723 194 722
398 411 180
85 718 50
130 398 928
546 669 772
121 1 164
151 224 901
812 526 492
675 283 505
210 318 408
767 621 691
32 18 994
705 597 468
344 21 210
875 747 495
710 67 834
518 82 630
308 519 322
599 8 321
499 110 239
609 687 958
591 362 890
103 18 286
606 298 432
95 342 87
499 761 723
487 271 315
615 764 97
510 840 704
384 512 767
981 1951
473 811 617
205 137 902
510 751 144
224 163 905
786 233 41
496 394 156
289 924 370
252 576 939
115 110 864
32 962 966
11 192 744
437 547 375
339 749 379
832 582 659
586 85 279
223 440 527
573 147 897
807 492 815
13 110 912
278 657 525
4 400 77
29 340 667
736 489 248
578 221 434
349 536 2
892 229 579
38 341 23
338 967 994
266 870 107
564 242 103
793 214 410
479 206 357
458 907 350
952 603 42
359 667 699
65 44 907
955 900 456
893 262 423
475 798 696
314 60 629
502 648 829
444 574 952
33 546 329
124 974 437
975 425 519
126 38 449
622 213 888
646 212 160
617 714 415
967 699 641
140 482 245
100 929 300
428 488 188
297 670 234
556 221 925
819 480 967
22 746 1
116 920 650
695 388 279
1 70 538
420 121 65
620 415 313
497 709 723
82 955 773
742 708 510
315 230 241
651 725 636
479 332 980
673 175 631
164 698 879
224 122 456
469 724 966
140 301 120
278 371 163
927 234 289
69 53 498
384 27 825
464 875 299
466 264 999
680 829 603
270 451 430
178 724 300
316 172 505
331 61 488
123 816 411
668 533 918
866 843 687
516 850 563
629 61 299
10 68 497
202 413 139
64 878 195
874 356 421
812 99 981
9 714 799
282 388 322
87 924 106
331 849 376
447 147 837
395 227 755
318 590 419
284 978 519
176 720 421
808 408 682
64 868 594
852 949 939
571 723 637
247 180 547
789 503 449
640 337 637
285 235 66
442 636 602
71 424 681
379 872 986
241 294 80
507 863 529
613 743 234
44 109 295
16 309 16
625 336 264
971 945 544
85 551 691
738 843 967
641 791 770
763 664 533
909 465 71
203 925 891
272 623 409
832 102 698
533 7 395
324 345 228
327 863 428
601 81 408
709 147 642
90 108 209
394 369 393
355 850 841
295 229 101
835 618 532
475 579 931
573 842 815
935 470 589
555 375 603
757 670 675
567 452 692
479 365 366
333 395 370
850 586 363
367 412 275
161 45 309
273 355 969
890 58 671
590 132 722
468 241 113
418 360 586
536 365 620
977 286 134
31 379 61
355 761 555
135 832 173
570 940 146
450 504 937
152 298 698
286 524 192
175 52 804
808 278 839
865 953 488
653 928 910
816 265 270
659 881 359
179 237 628
897 80 275
231 203 543
800 110 707
918 96 829
318 487 726
402 954 285
755 420 277
596 134 535
511 515 105
461 87 223
659 172 156
919 536 395
463 959 906
24 763 866
402 634 997
874 575 931
129 577 43
856 139 240
602 900 692
56 792 154
545 699 596
439 164 450
867 569 703
324 724 857
162 977 46
558 219 346
527 742 6
577 49 971
44 37 49
468 677 558
159 739 276
387 364 863
628 58 192
408 589 704
784 599 316
129 375 50
264 76 743
327 109 741
437 557 582
656 299 719
636 814 213
27 246 28
875 858 978
843 473 694
318 498 339
728 196 682
42 14 152
401 737 644
301 407 249
576 404 118
16 126 769
779 465 777
584 202 924
340 467 517
681 103 843
459 761 208
126 258 379
904 837 243
414 932 889
76 365 253
946 950 515
959 643 604
973 109 123
884 153 528
106 633 369
464 508 85
561 597 713
756 493 449
514 285 50
399 549 972
744 36 156
839 360 671
456 893 779
738 543 619
688 407 729
494 808 15
397 605 842
232 661 401
618 137 146
334 902 800
896 239 215
582 329 57
678 106 797
309 911 162
149 955 273
951 620 819
495 392 373
659 283 521
499 120 368
525 662 140
353 826 976
420 306 914
950 22 487
526 284 508
73 726 468
551 73 653
670 971 269
679 653 949
468 454 215
313 759 439
551 493 490
86 263 692
227 705 607
652 971 881
849 23 30
667 866 907
663 951 418
253 471 598
721 842 630
78 224 77
362 223 754
377 522 515
921 81 505
329 221 480
327 259 253
902 724 904
146 925 222
677 697 599
5 778 557
809 157 534
531 189 693
964 488 30
895 530 154
432 91 657
521 683 970
364 89 35
413 28 310
321 298 763
9 156 686
571 14 328
350 296 69
541 350 40
571 766 816
488 909 961
640 491 155
767 858 393
154 789 633
649 622 857
342 114 203
347 338 203
572 844 960
713 582 985
263 645 83
487 36 52
573 510 259
478 346 998
641 19 79
193 257 714
512 946 516
626 423 858
415 834 175
810 202 10
848 297 230
264 670 713
429 847 148
296 454 981
873 247 91
80 375 155
183 933 36
519 756 30
617 185 100
243 64 548
357 878 3
809 939 535
157 5 442
635 848 791
864 503 760
951 303 156
515 495 214
116 12 128
443 246 879
525 704 342
198 674 812
868 898 487
484 401 909
26 48 693
196 414 492
921 937 509
81 926 29
257 485 238
651 23 983
923 960 473
708 137 846
564 67 262
333 415 35
545 371 630
930 855 734
516 135 885
321 251 218
342 659 514
192 230 246
351 871 415
731 954 600
701 264 353
407 793 326
912 58 577
570 397 633
679 105 880
170 845 508
642 171 377
676 369 336
222 787 253
50 465 300
888 54 427
562 355 393
60 978 528
612 229 565
912 314 734
553 976 519
487 361 658
867 347 549
412 310 47
344 125 209
837 627 998
840 810 159
316 73 304
694 251 434
691 535 581
21 286 685
832 692 407
286 118 384
647 165 485
862 978 731
473 331 142
578 750 707
662 300 918
463 454 644
244 535 194
898 470 934
831 935 612
66 108 239
527 287 604
461 526 420
361 200 529
511 571 349
914 320 881
40 117 332
601 845 479
326 430 772
755 675 772
494 110 100
288 282 805
127 24 519
848 883 840
928 204 275
130 924 655
844 872 879
742 946 308
569 501 973
354 491 720
484 642 727
365 287 456
673 143 427
695 348 355
965 40 220
619 256 493
676 83 322
317 3 572
