19
911 938
171 409 978
9 186 -628
533 400 -735
300 820 -375
553 732 818
412 426 -714
471 753 -678
366 486 165
684 735 18
661 362 754
808 255 -180
71 143 -543
456 851 869
419 730 479
155 721 411
54 603 145
37 707 380
602 721 -377
98 748 -418
415 369 245
679 495 -420
174 458 -477
50 432 -586
285 533 -976
179 839 357
456 188 -444
622 839 -438
278 267 700
642 441 -568
614 255 14
315 761 174
469 776 -874
599 764 63
727 672 -303
276 583 -650
391 278 -130
687 351 -370
230 111 640
525 481 455
512 22 309
504 198 -73
91 737 103
841 252 153
778 171 -992
429 154 632
165 635 115
46 178 -572
531 703 -673
655 181 -682
21 262 -272
747 421 -356
108 31 -452
794 805 -690
826 128 166
475 827 -757
671 694 298
824 344 1000
269 203 485
79 814 -30
257 690 591
785 149 -317
378 633 722
349 635 -497
402 731 14
470 400 -993
342 55 573
321 210 -398
843 736 -833
157 275 -402
114 282 -817
254 237 -376
296 791 -320
793 507 -749
110 549 227
509 378 -963
368 258 -470
695 394 -532
840 621 -572
778 119 -393
568 459 535
571 309 -335
220 174 -815
306 741 -138
135 163 796
581 163 -677
35 449 -94
362 118 -257
473 119 804
337 570 590
182 781 -427
270 239 146
842 787 386
560 601 -972
800 688 720
272 420 -818
780 486 -454
168 128 -377
138 457 437
541 270 589
154 450 -729
795 112 -977
406 810 -674
598 803 59
449 719 329
278 40 561
36 590 -874
462 330 595
464 352 -902
501 604 669
22 172 -933
754 476 -787
678 688 -77
128 651 19
66 137 526
234 657 -583
827 215 -213
847 826 -294
411 405 891
555 307 -514
725 572 756
568 119 371
30 106 -173
805 243 944
455 533 -26
81 671 795
21 767 308
495 227 283
509 543 549
362 303 -888
683 586 588
591 120 873
174 673 -319
395 358 694
206 789 -375
396 397 -730
506 6 -361
249 281 413
182 793 -855
600 397 958
274 669 930
814 462 649
454 800 997
224 462 822
648 321 218
838 130 -337
628 415 -107
299 147 -611
712 591 -555
564 303 -653
74 150 -63
197 102 -251
307 65 -370
580 420 -222
469 54 421
732 844 918
391 780 -962
137 163 330
651 629 503
759 670 829
15 220 -578
154 624 705
832 20 -410
588 543 219
446 125 409
627 475 871
241 712 -665
20 686 354
482 300 -44
431 73 777
176 64 936
745 702 -826
452 35 713
372 801 188
616 208 25
797 537 756
377 159 -987
272 15 -285
101 229 -35
1 615 744
804 536 863
327 582 -252
399 332 -457
411 54 -312
837 820 271
666 757 -87
592 623 676
183 724 266
287 167 180
206 370 177
598 313 273
343 297 -482
612 258 -286
461 2 -869
531 158 299
754 526 53
433 531 303
357 841 322
624 121 726
301 531 102
565 271 675
592 288 421
99 1 934
149 322 -188
623 110 413
556 327 788
737 780 211
741 635 -447
407 128 -406
89 120 199
671 5 923
424 127 -551
185 48 748
303 161 -490
684 650 -426
439 649 -455
160 61 581
609 364 -323
296 681 590
766 199 460
675 583 -975
825 662 879
237 87 373
155 656 -849
612 515 -680
61 340 -638
292 792 548
481 277 393
272 809 -887
608 295 -999
110 265 244
747 18 262
156 333 -582
395 491 640
451 522 261
391 352 618
93 61 281
471 267 65
688 684 -591
86 837 718
208 282 -99
70 115 -997
351 380 -421
143 404 -298
48 449 -635
190 15 763
106 555 -126
436 495 112
578 826 514
280 390 351
463 40 904
847 260 27
33 766 -35
64 722 -459
357 601 71
670 26 550
839 489 -597
516 305 -281
698 452 540
18 406 -77
581 493 -366
602 474 394
188 673 957
565 158 -589
670 407 18
122 796 532
156 62 -427
57 45 -737
552 4 785
90 435 -390
843 305 -158
375 698 -123
545 645 236
301 221 -967
128 471 170
481 571 -478
72 630 446
401 799 51
98 116 -514
835 146 188
179 570 189
471 413 -702
558 515 -509
808 340 697
419 28 -877
70 826 -631
745 107 -201
174 57 705
673 10 -398
805 382 897
594 309 669
113 108 -961
78 101 492
789 554 -780
210 193 952
804 587 -925
141 789 -245
351 52 766
505 803 -228
330 840 416
842 701 85
267 707 605
631 467 639
813 686 -89
6 13 -209
80 630 578
222 367 797
114 362 -953
825 451 943
855 796 -785
547 411 -964
447 427 -276
372 669 -304
536 470 330
496 709 612
820 187 -91
302 580 562
396 209 770
583 537 -65
800 437 598
714 784 -700
392 325 76
404 254 506
509 492 -539
647 742 -812
607 215 -258
202 284 882
853 345 -140
847 797 -233
635 820 203
455 515 -361
209 578 441
659 166 -747
768 502 -819
746 129 27
293 3 970
787 100 916
243 166 -863
281 692 -184
242 162 63
313 150 535
476 510 203
576 292 -972
198 378 585
694 488 -909
194 362 807
621 111 532
371 512 695
613 232 176
374 813 -11
626 441 -889
696 554 -815
806 37 958
601 764 -726
118 854 759
781 150 38
603 672 247
671 759 324
26 503 258
498 618 -614
275 58 -390
640 30 457
104 716 -422
479 647 898
16 602 661
242 232 -930
644 313 235
29 255 -710
55 527 -243
235 416 994
191 661 -201
470 720 61
534 573 -701
336 579 533
585 731 873
620 837 -3
424 670 -783
580 296 -120
45 578 -419
378 330 36
510 356 -1
740 215 -224
219 564 12
78 444 -518
506 737 -424
33 338 194
804 401 591
448 415 -768
401 456 -682
94 425 83
5 130 267
428 740 914
273 563 -903
95 28 -350
284 369 385
777 168 727
466 223 -66
708 670 325
457 538 -7
571 706 -555
725 125 -272
495 444 381
423 452 -156
545 576 121
274 189 -253
256 343 568
641 743 -298
757 772 -682
211 337 246
555 458 674
1 301 -12
108 476 -631
17 712 626
34 635 -856
74 343 586
153 104 -245
83 788 -404
49 811 32
648 450 -745
755 532 864
54 701 980
503 852 -888
129 657 632
700 612 -565
775 48 127
656 451 139
392 38 842
104 585 892
528 339 977
461 462 482
580 676 56
193 836 348
518 516 -68
121 446 996
612 708 864
586 850 561
547 490 -601
353 833 432
371 277 813
681 12 868
307 442 -821
823 713 -181
112 166 235
704 95 -37
477 844 262
699 413 808
707 408 570
523 457 -368
274 574 -847
268 421 708
104 444 -969
357 508 121
648 552 -106
237 64 -879
850 306 -37
349 602 895
553 283 581
557 504 -641
243 348 667
834 24 640
269 55 -579
260 414 -618
686 111 -354
290 75 557
329 93 -454
472 608 940
215 200 28
723 446 405
327 687 -813
245 205 -840
102 785 90
9 243 -712
114 723 -7
341 573 -6
81 176 -816
644 502 -400
178 622 -848
429 606 -362
407 313 -66
776 616 -141
596 666 678
685 704 830
595 649 -126
480 452 -905
288 273 -818
674 679 12
504 820 885
7 827 -840
851 794 462
459 778 -359
657 659 702
315 503 -979
12 76 328
731 311 291
191 424 -272
819 375 -612
713 733 791
74 277 -918
975 871
597 736 424
341 66 -191
961 22 -746
553 153 -408
549 619 -765
357 658 -729
482 723 90
406 601 -785
639 685 227
975 907 144
138 940 699
722 261 35
359 914 -759
363 780 65
607 104 -221
479 60 -533
434 66 417
932 838 736
973 858 882
698 22 -638
784 20 -849
73 317 -417
99 15 963
313 507 -804
254 935 -499
509 846 -522
128 587 428
241 92 -360
451 340 -856
84 549 -577
68 503 -748
590 501 95
890 446 -667
242 59 13
38 587 -528
534 664 66
606 404 477
949 295 811
711 183 203
144 965 187
770 379 -223
830 459 -338
367 908 -877
739 325 -175
504 957 444
486 274 840
667 793 425
53 732 302
312 420 964
302 262 615
671 104 237
343 502 236
582 644 -920
739 824 193
625 74 240
896 192 16
737 588 757
271 778 -661
688 55 -625
43 545 -81
736 43 -161
911 325 861
471 860 -681
261 648 228
372 677 17
288 226 -522
876 265 217
411 366 -867
32 2 -34
354 904 -480
959 244 470
732 570 147
7 506 -933
719 959 915
539 421 283
172 512 197
558 804 -158
782 658 541
685 221 -159
611 9 480
41 907 722
866 938 511
721 546 -967
873 851 944
963 121 -287
834 523 94
405 870 679
913 276 -112
289 381 868
934 156 -193
814 627 312
689 46 -225
260 739 -398
99 808 867
902 699 -926
423 850 -224
383 350 -273
750 835 -100
904 970 106
316 358 -538
437 129 -953
541 297 -133
3 841 -997
42 368 -154
51 216 39
882 494 770
632 207 998
339 229 106
343 857 659
723 425 -702
518 450 676
254 368 619
805 601 -734
153 126 -934
384 327 -294
740 23 480
789 214 -320
876 194 794
748 884 594
322 575 514
317 825 -817
487 267 509
316 318 -772
247 632 79
458 159 -414
401 227 830
494 49 558
177 116 -347
711 493 -531
815 413 462
867 736 343
383 182 174
966 221 -283
368 760 97
580 891 -886
345 13 -822
773 796 -835
862 536 -241
881 376 -659
875 330 -782
360 193 352
325 529 699
456 180 -167
525 254 863
682 824 969
967 112 606
16 206 -619
381 961 114
108 490 -304
47 839 -654
970 854 30
108 517 704
604 3 286
729 259 507
712 384 -815
192 864 113
145 532 355
549 741 -214
653 543 54
477 728 534
329 504 -571
974 621 640
430 673 -242
259 25 -275
206 31 744
623 397 332
185 829 452
143 950 194
205 442 666
581 222 324
538 16 426
68 100 -807
755 130 -967
505 313 75
856 496 -786
766 937 -887
203 740 289
444 923 -382
174 301 -226
853 157 39
621 275 -413
494 601 5
279 539 -723
480 814 -411
348 703 151
603 871 -367
317 748 -47
707 75 312
381 44 -865
313 449 195
847 5 934
627 540 -660
299 403 -521
214 441 391
886 916 753
27 538 337
548 164 -994
766 493 897
211 906 -970
840 543 -100
941 172 91
846 914 -648
924 325 436
807 902 -567
8 807 -132
565 941 -513
779 625 703
30 826 -908
286 525 -349
449 523 -789
77 785 -721
649 577 -726
930 868 -443
292 508 -195
388 728 -285
358 838 980
334 959 786
815 734 742
60 774 -120
443 355 -879
542 195 13
147 586 -429
599 451 746
284 208 55
111 313 -328
217 635 -730
165 787 -612
369 895 935
934 269 196
62 397 -937
572 970 -501
528 39 -551
725 828 -79
938 760 980
151 469 848
781 166 38
491 540 -902
805 465 435
518 789 -389
139 177 -476
566 437 -66
395 528 628
712 833 -353
268 137 20
525 226 8
918 949 149
854 895 491
925 577 10
812 395 981
535 941 485
404 65 -773
965 689 -627
80 799 -318
529 99 -731
82 518 -994
354 534 -393
847 74 -245
963 973 282
149 493 -39
519 24 -163
593 855 419
631 796 578
19 288 -439
412 474 698
718 565 984
300 503 630
285 596 400
395 454 -734
336 626 -822
80 298 332
37 271 237
475 772 -900
130 334 -584
295 148 601
238 52 -648
321 131 -29
892 680 -423
338 587 -949
614 634 -742
504 749 -282
132 621 665
51 403 -279
573 581 -460
292 174 -928
333 8 -783
594 809 -952
574 436 976
639 619 -793
178 488 508
208 458 607
921 883 -90
692 804 949
866 336 626
897 94 306
372 374 -15
884 909 -491
86 740 879
564 531 257
711 15 119
731 595 -815
656 634 451
535 153 964
970 26 -123
676 567 -642
282 938 -137
670 80 -878
419 165 -999
446 533 233
922 333 -230
193 362 519
258 268 -474
932 862 682
918 605 936
370 691 -70
874 245 527
379 134 -566
381 533 -594
85 393 483
366 569 150
879 445 619
213 456 -209
908 748 -361
902 871 -394
706 844 124
174 253 981
307 602 -605
362 766 -969
820 448 660
622 537 -732
695 957 -742
137 715 520
861 792 -942
696 362 -869
216 510 628
860 40 -989
326 119 955
345 59 146
477 972 -869
544 743 -348
505 141 21
553 341 -278
953 580 96
628 463 -585
682 574 -589
545 844 653
241 178 554
700 55 -176
868 908 903
802 782 -136
647 258 -323
604 420 406
366 336 39
825 146 -492
783 11 -522
966 103 693
420 321 -870
182 536 728
789 424 481
244 2 238
669 569 911
806 74 296
256 416 658
659 1 115
756 159 -871
778 455 920
364 813 294
546 126 -281
22 835 -767
374 196 295
193 518 432
14 226 862
660 231 538
628 735 -235
40 112 -766
182 115 -52
416 740 585
588 55 -755
758 546 -21
932 142 -646
721 801 17
55 203 474
649 287 -429
965 388 73
648 623 76
784 510 -490
304 141 437
838 952 85
220 48 144
782 541 420
64 49 52
246 680 450
363 867 611
570 682 -443
57 887 603
896 784 -966
397 239 541
262 302 236
134 911 948
120 205 304
723 93 488
272 626 616
500 555 -714
134 741 204
556 207 213
85 609 -37
504 606 921
326 447 712
295 422 75
916 33 -462
570 373 585
648 182 119
815 190 104
568 16 568
624 591 915
499 570 240
169 623 500
253 91 -943
290 796 680
776 760 448
79 738 499
389 58 -674
790 223 -300
201 221 -975
757 6 243
193 676 -508
231 718 308
955 302 482
301 411 619
335 919 -505
224 426 332
158 436 225
234 897 -571
947 628 507
456 326 -237
506 917 -803
321 966 327
419 947 -94
4 358 416
217 373 814
67 570 -744
786 458 730
975 190 -102
165 38 286
63 385 79
168 439 730
71 11 -314
781 40 -50
5 639 821
412 422 719
714 247 -844
912 709 -578
250 193 403
444 298 582
462 644 109
243 385 -160
442 646 585
699 888 616
905 540 549
691 860 967
339 770 -917
151 940 979
604 583 -960
224 10 -519
805 659 876
237 18 -843
399 177 372
347 551 -1000
539 753 -997
785 189 493
939 208 -738
707 384 -35
36 403 113
673 375 565
287 459 -434
166 306 -543
296 214 654
868 865 989
872 559 987
199 174 -216
792 293 -88
773 458 -512
237 712 -827
47 831 115
4 327 189
80 900 176
64 426 67
110 289 498
141 896 10
177 515 788
890 946 -446
733 469 -26
375 337 557
368 290 -716
787 511 953
304 203 599
623 524 666
896 406 989
440 762 -858
683 354 -332
608 625 541
508 150 22
79 88 -102
677 77 -270
403 284 101
734 6 824
334 953 -66
196 521 774
875 941 -766
750 404 369
138 63 -326
219 778 -894
754 551 566
43 271 38
581 397 -77
340 117 -781
833 673 187
415 367 -992
513 82 27
496 521 -104
704 193 -425
66 168 -832
171 515 -624
719 149 528
944 31 360
96 361 -900
684 545 634
809 349 -176
440 44 -55
280 822 -116
616 136 841
776 121 939
646 737 608
179 510 -458
703 185 -812
649 482 139
30 461 396
491 906 859
527 123 810
595 394 900
230 535 -503
348 72 -208
747 849 328
627 84 -78
476 235 -604
289 707 954
682 471 -454
98 661 850
882 65 -461
50 292 317
40 670 -490
862 880 51
4 585 -253
616 244 304
855 412 721
764 54 54
925 968 -576
54 384 430
212 29 -684
725 430 713
404 776 130
498 654 -889
818 647 846
170 853 751
841 664 -993
63 573 -119
863 193 607
798 633 559
777 708 764
635 368 -379
41 278 592
109 826 -419
914 513 -786
914 668 -257
879 588 676
340 238 -648
143 227 -360
859 577 -8
755 825 -417
674 403 43
685 502 -428
302 438 128
150 457 259
927 371 131
269 831 -853
482 872 -952
69 726 -75
288 95 538
886 849 64
298 459 852
728 76 313
196 842 -707
165 99 221
524 136 -778
90 660 -968
786 680 980
466 784 -190
383 250 360
434 101 -751
279 834 -848
55 606 478
886 799 -708
928 337 359
87 391 -956
735 377 -702
581 421 -982
851 471 -6
971 249 -897
304 910 603
713 45 -968
975 245 252
65 513 259
734 45 -463
153 816 -489
616 444 -58
244 954 68
411 592 109
395 158 -168
275 768 1000
361 758 -110
785 37 816
682 588 -528
111 498 -159
809 227 467
135 252 810
55 155 -627
379 193 804
332 493 438
125 162 -232
322 291 871
585 406 -445
352 893 920
528 154 -816
485 422 -904
407 789 538
550 814 456
599 223 -797
490 711 -377
345 390 394
148 881 846
8 380 343
390 316 -260
399 852 196
445 941 -372
859 373 514
912 175 515
733 93 80
3 320 -502
591 159 296
602 249 512
113 487 397
820 771 -533
626 141 -234
505 234 -547
258 222 -360
508 382 404
365 585 -343
695 216 -953
466 173 440
709 611 -725
618 249 456
500 682 729
698 713 -44
295 957 -209
660 33 -175
758 341 -174
217 931 -239
432 186 522
966 770 -479
464 496 842
371 860 152
558 205 889
90 245 -388
736 668 470
102 690 -386
763 824 -890
563 566 -903
54 416 911
120 840 343
592 83 62
519 953 900
713 770 197
4 159 294
220 140 -315
178 179 285
778 570 -157
9 146 223
757 61 -844
110 337 955
157 167 48
953 342 -358
79 886 -297
142 227 380
705 626 -327
773 196 -862
824 223 601
746 814 -887
486 807 712
832 742 -164
140 134 -925
62 283 320
449 419 401
93 832 131
965 838 -172
812 852 220
767 348 642
364 605 -970
513 506 -24
188 16 914
297 7 974
737 208 -1000
277 519 550
586 632 -265
679 625 -611
100 673 -884
369 619 -195
126 151 -714
481 115 918
369 955 342
202 563 -946
584 961 49
899 196 108
592 725 -293
575 965 -753
581 528 -110
402 92 383
148 227 778
916 136 -395
237 953 -321
270 51 -319
814 447 -189
911 213 377
520 320 -918
206 405 705
420 100 910
98 603 -128
68 114 584
822 308 282
729 676 650
902 454 351
256 83 -45
703 254 2
634 847 -767
877 467 672
787 528 -206
266 636 -295
932 223 509
102 602 692
729 688 -706
762 74 -134
476 502 -768
878 8 351
349 773 -979
906 112 926
861 483 -174
819 186 794
527 270 196
704 711 -567
356 575 -449
278 216 754
506 3 -962
822 130 630
85 276 -70
116 84 698
303 891 -529
684 591 -708
625 148 -437
385 20 -489
370 455 755
600 342 631
597 278 -119
697 466 192
618 68 390
469 201 -383
625 293 190
109 251 441
508 729 -806
820 371 -133
689 616 -490
783 668 -463
347 970 994
780 187 -89
516 964 766
532 647 -930
246 538 261
168 477 671
316 655 868
39 678 -382
370 709 -80
409 426 175
914 510 769
365 763 409
766 806 -542
23 636 984
476 533 -537
589 431 756
81 943 289
300 43 -424
106 74 743
284 956 -178
602 800 -214
958 334 847
917 555 -2
645 298 -705
7 365 565
422 968 121
207 614 -707
346 413 935
819 153 314
540 488 56
530 116 135
600 408 818
202 417 -539
922 956 -97
684 969 -96
572 534 571
343 158 -597
347 539 -714
110 592 -465
220 587 -141
411 67 179
718 138 -458
369 811 -752
928 692 397
44 678 322
130 868 0
64 751 105
882 835 687
534 773 -860
166 624 -162
333 673 683
303 394 -918
375 515 790
489 364 -162
670 779 -149
746 646 185
302 93 -278
882 430 -37
922 673 653
839 268 690
567 699 -673
948 4 -415
827 581 628
339 489 -687
647 626 743
595 295 -999
556 498 967
460 860 -941
194 587 -350
594 81 -685
225 872 799
325 209 -985
641 400 -437
838 642 168
54 357 547
507 379 116
829 650 -42
557 26 877
371 16 135
668 615 790
575 254 -394
522 860 454
328 931 32
687 596 -457
501 354 154
276 841 -679
592 499 -375
959 351 -617
715 183 539
869 99 -482
89 306 -556
924 447 -791
928 938
892 373 145
396 237 -112
144 355 -620
802 665 403
596 868 176
604 810 856
4 613 -169
912 333 408
530 420 218
781 608 239
201 644 -599
50 202 580
453 192 292
79 523 408
309 623 -808
577 213 270
589 531 865
904 58 527
635 888 790
870 505 -970
442 399 643
696 91 675
409 87 355
821 139 -440
838 833 -842
472 456 701
657 766 -276
582 755 919
682 301 542
46 124 -913
553 208 621
750 477 418
93 460 465
768 834 -826
801 907 -481
161 196 -91
16 468 881
411 751 -11
600 688 -75
571 843 11
538 67 -692
683 861 -985
528 609 637
402 379 -986
881 58 -684
920 141 307
439 573 458
596 555 321
351 416 -759
548 913 799
851 689 712
922 473 992
680 6 -746
154 337 478
838 888 -998
500 309 42
399 531 -850
372 670 688
844 47 572
535 28 -964
22 911 -392
313 750 -250
488 107 -133
62 726 -197
558 431 -744
463 255 164
695 637 -833
801 307 -48
377 610 369
631 572 920
101 916 -460
47 834 -498
778 767 268
439 86 -627
754 290 318
881 168 -975
244 676 -171
470 356 588
852 352 350
12 86 -910
222 757 -961
394 761 457
567 744 800
493 627 -438
854 355 210
666 661 259
216 203 183
519 447 -130
357 293 647
50 108 -420
725 59 415
698 190 336
387 203 974
199 103 -964
559 907 -930
46 41 428
454 426 -521
339 150 -990
892 314 -920
439 314 317
117 634 -66
853 80 134
884 211 136
713 815 952
158 729 610
174 658 -112
849 718 729
910 18 477
417 301 -436
639 545 -173
596 854 365
76 248 -230
849 347 -843
722 400 -500
488 613 -197
424 140 -122
643 586 625
195 363 379
500 881 158
347 159 11
849 538 35
579 660 -738
880 646 588
203 502 646
10 117 -972
48 894 512
762 627 -625
375 597 549
745 567 -943
677 95 -121
209 555 899
845 705 -164
66 668 -937
116 850 951
282 107 -747
770 505 -623
581 868 -58
513 916 402
503 705 666
352 578 -673
722 89 907
47 66 925
527 372 -359
583 369 107
303 559 318
339 904 -165
294 894 130
569 827 175
730 499 -965
435 197 152
737 325 -90
91 196 -978
641 485 349
616 283 845
304 293 -272
590 228 159
788 183 67
226 898 835
694 49 -372
402 820 -101
474 152 586
434 613 -449
32 76 -880
476 297 174
805 520 -937
552 740 188
483 32 -728
377 220 99
597 466 622
338 298 124
856 345 -897
140 664 -874
347 706 262
182 306 840
572 543 676
172 885 613
164 445 588
627 497 116
804 487 800
839 924 389
186 798 868
404 155 -125
447 313 -960
